Country,Baseline.Num,Baseline.FT,Intervention.Num,Intervention.FT,Baseline.Rate,Intervention.Rate,site,age
Malawi,3,12,3,23.572602739726,0.25,0.127266387726639,4,5-14
Malawi,0,12,4,23.6712328767123,0,0.168981481481482,17,5-14
Malawi,8,12,17,23.7698630136986,0.666666666666667,0.71519133241125,19,5-14
Malawi,5,12,30,23.7698630136986,0.416666666666667,1.26210235131397,33,5-14
Malawi,8,12,28,23.2767123287671,0.666666666666667,1.20291902071563,61,5-14
Malawi,9,12,10,23.9342465753425,0.75,0.417811355311355,70,5-14
Malawi,17,12,34,24,1.41666666666667,1.41666666666667,87,5-14
Malawi,9,12,14,23.9013698630137,0.75,0.585740486015589,89,5-14
Malawi,0,12,18,23.3095890410959,0,0.772214386459802,92,5-14
Malawi,7,12,17,23.7698630136986,0.583333333333333,0.71519133241125,97,5-14
Malawi,24,12,42,23.7369863013699,2,1.76939058171745,99,5-14
Malawi,2,12,6,23.8027397260274,0.166666666666667,0.25207182320442,118,5-14
Malawi,5,12,35,23.7698630136986,0.416666666666667,1.47245274319963,121,5-14
Malawi,14,12,24,23.9342465753425,1.16666666666667,1.00274725274725,125,5-14
Uganda,1,12,0,18.0164383561644,0.0833333333333333,0,6,5-14
Uganda,1,12,3,18.0493150684931,0.0833333333333333,0.166211293260474,7,5-14
Uganda,0,12,3,19.0356164383562,0,0.157599309153713,52,5-14
Uganda,3,12,4,17.0301369863014,0.25,0.234877734877734,54,5-14
Uganda,6,12,7,18.1479452054794,0.5,0.385718599033818,55,5-14
Uganda,2,12,0,17.9835616438356,0.166666666666667,0,57,5-14
Uganda,2,12,14,18.0493150684931,0.166666666666667,0.775652701882212,58,5-14
Uganda,0,12,1,14.9260273972603,0,0.0669970631424375,59,5-14
Uganda,2,12,8,18.0493150684931,0.166666666666667,0.443230115361264,65,5-14
Uganda,0,12,29,17.9506849315068,0,1.61553724053725,67,5-14
Uganda,0,12,9,16.8986301369863,0,0.532587548638132,83,5-14
Uganda,18,12,27,16.3397260273973,1.5,1.65241448692153,84,5-14
Uganda,1,12,19,18.5753424657534,0.0833333333333333,1.02286135693215,95,5-14
Uganda,1,12,7,18.0493150684931,0.0833333333333333,0.387826350941106,101,5-14
Uganda,6,12,18,17.0301369863014,0.5,1.05694980694981,102,5-14
Uganda,1,12,10,17.9506849315068,0.0833333333333333,0.557081807081809,113,5-14
Uganda,0,12,5,17.786301369863,0,0.281115218730746,114,5-14
Uganda,0,12,11,18.2465753424658,0,0.602852852852851,115,5-14
Uganda,1,12,3,17.4904109589041,0.0833333333333333,0.171522556390978,124,5-14
Zimbabwe,13,12,9,25.0849315068493,1.08333333333333,0.358781127129751,2,5-14
Zimbabwe,1,12,0,15.2219178082192,0.0833333333333333,0,16,5-14
Zimbabwe,6,12,15,25.5123287671233,0.5,0.587951030927835,18,5-14
